35-puzzle:[8, ' ', 2, 10, 4, 6, 1, 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 26, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[' ', 8, 2, 10, 4, 6, 1, 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 26, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, ' ', 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 26, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, ' ', 20, 9, 22, 11, 18, 13, 26, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, ' ', 26, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 26, ' ', 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, ' ', 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, ' ', 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, ' ', 2, 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, ' ', 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, ' ', 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, ' ', 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, ' ', 28, 17, 24, 19, 25, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, 28, 17, 24, 19, 25, ' ', 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, 28, 17, 24, 19, 25, 27, ' ', 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, ' ', 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, ' ', 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, ' ', 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, ' ', 4, 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, ' ', 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, ' ', 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, ' ', 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, ' ', 24, 19, 25, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, ' ', 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 35, 29, 31, 32, 33, 34, ' ', 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 35, 29, 31, 32, 33, 34, 30, ' ']
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 35, ' ', 31, 32, 33, 34, 30, 29]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, ' ', 35, 31, 32, 33, 34, 30, 29]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 30, 35, 31, 32, 33, 34, ' ', 29]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 30, 35, 31, 32, 33, 34, 29, ' ']
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, 30, ' ', 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, 23, 24, 19, 25, 27, 28, ' ', 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 26, 20, 21, 22, ' ', 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, ' ', 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, ' ', 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, ' ', 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, ' ', 4, 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, ' ', 5, 12, 13, 14, 15, 16, 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, ' ', 11, 18, 26, 20, 21, 22, 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, ' ', 17, 24, 19, 25, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, 28, 17, 24, 19, 25, 27, ' ', 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, 21, 28, 17, 24, 19, 25, ' ', 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 26, 20, ' ', 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, ' ', 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, ' ', 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, ' ', 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, ' ', 2, 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, ' ', 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, ' ', 9, 22, 11, 18, 26, 20, 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 26, ' ', 15, 28, 17, 24, 19, 25, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 26, 25, 15, 28, 17, 24, 19, ' ', 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 26, 25, 15, 28, 17, 24, ' ', 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, ' ', 25, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 25, ' ', 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, ' ', 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, ' ', 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, ' ', 2, 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, ' ', 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, ' ', 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, ' ', 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, ' ', 28, 17, 24, 26, 19, 21, 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, 28, 17, 24, 26, 19, ' ', 27, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, 28, 17, 24, 26, 19, 27, ' ', 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, ' ', 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, ' ', 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, ' ', 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, ' ', 4, 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, ' ', 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, ' ', 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, ' ', 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, ' ', 24, 26, 19, 27, 28, 23, 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, 23, 24, 26, 19, 27, 28, ' ', 30, 31, 32, 33, 34, 29, 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, 23, 24, 26, 19, 27, 28, 29, 30, 31, 32, 33, 34, ' ', 35]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, 23, 24, 26, 19, 27, 28, 29, 30, 31, 32, 33, 34, 35, ' ']
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, 23, 24, 26, 19, 27, 28, 29, ' ', 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, 23, 24, 26, 19, 27, 28, ' ', 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25, 20, 21, 22, ' ', 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, ' ', 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, ' ', 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 4, ' ', 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, ' ', 4, 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, ' ', 5, 12, 13, 14, 15, 16, 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, ' ', 11, 18, 25, 20, 21, 22, 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, ' ', 17, 24, 26, 19, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, 28, 17, 24, 26, 19, 27, ' ', 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, 21, 28, 17, 24, 26, 19, ' ', 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, 15, 22, 11, 18, 25, 20, ' ', 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, 9, 16, 5, 12, 13, 14, ' ', 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, 3, 10, 4, 6, 7, 8, ' ', 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 2, ' ', 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, ' ', 2, 10, 4, 6, 7, 8, 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, ' ', 3, 16, 5, 12, 13, 14, 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, ' ', 9, 22, 11, 18, 25, 20, 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 25, ' ', 15, 28, 17, 24, 26, 19, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 25, 19, 15, 28, 17, 24, 26, ' ', 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, 25, 19, 15, 28, 17, 24, ' ', 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, 13, 20, 9, 22, 11, 18, ' ', 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, 7, 14, 3, 16, 5, 12, ' ', 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[1, 8, 2, 10, 4, 6, ' ', 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[' ', 8, 2, 10, 4, 6, 1, 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, ' ', 2, 10, 4, 6, 1, 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, ' ', 10, 4, 6, 1, 14, 3, 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, ' ', 16, 5, 12, 7, 20, 9, 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, ' ', 22, 11, 18, 13, 19, 15, 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, 15, 22, 11, 18, 13, 19, ' ', 28, 17, 24, 25, 26, 21, 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, 15, 22, 11, 18, 13, 19, 21, 28, 17, 24, 25, 26, ' ', 27, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, 15, 22, 11, 18, 13, 19, 21, 28, 17, 24, 25, 26, 27, ' ', 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, 15, 22, 11, 18, 13, 19, 21, ' ', 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, 16, 5, 12, 7, 20, 15, ' ', 11, 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 10, 4, 6, 1, 14, 9, ' ', 5, 12, 7, 20, 15, 16, 11, 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, ' ', 4, 6, 1, 14, 9, 10, 5, 12, 7, 20, 15, 16, 11, 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, ' ', 6, 1, 14, 9, 10, 5, 12, 7, 20, 15, 16, 11, 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, ' ', 12, 7, 20, 15, 16, 11, 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, ' ', 18, 13, 19, 21, 22, 17, 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, 17, 18, 13, 19, 21, 22, ' ', 24, 25, 26, 27, 28, 23, 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, 17, 18, 13, 19, 21, 22, 23, 24, 25, 26, 27, 28, ' ', 29, 31, 32, 33, 34, 35, 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, 17, 18, 13, 19, 21, 22, 23, 24, 25, 26, 27, 28, 35, 29, 31, 32, 33, 34, ' ', 30]
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, 17, 18, 13, 19, 21, 22, 23, 24, 25, 26, 27, 28, 35, 29, 31, 32, 33, 34, 30, ' ']
35-puzzle:[8, 2, 3, 4, 5, 6, 1, 14, 9, 10, 11, 12, 7, 20, 15, 16, 17, 18, 13, 19, 21, 22, 23, 24, 25, 26, 27, 28, 35, ' ', 31, 32, 33, 34, 30, 29]
